Time(ms),TCP_x(mm),TCP_y(mm),TCP_z(mm),TCP_rx(mm),TCP_ry(mm),TCP_rz(mm),Robot_I(A)
953.997,259.1,5726.1,178.4,1.233,1.18,64.329,1.057
955.997,259.1,5726.1,178.4,1.233,1.18,64.329,1.092
957.997,259.1,5726.1,178.4,1.233,1.18,64.329,1.092
959.997,259.1,5726.1,178.4,1.233,1.18,64.329,1.092
961.997,259.1,5726.1,178.4,1.233,1.18,64.329,1.092
965.996,259.1,5726.1,178.4,1.233,1.18,64.329,1.092
967.997,259.1,5726.1,178.4,1.233,1.18,64.329,1.092
971.997,259.1,5726.1,178.4,1.233,1.18,64.329,1.267
973.997,259.1,5726.1,178.4,1.233,1.18,64.329,1.267
975.997,259.1,5726.1,178.4,1.233,1.18,64.329,1.267
977.9989999999999,259.1,5726.1,178.4,1.233,1.18,64.329,1.267
979.997,259.1,5726.1,178.4,1.233,1.18,64.329,1.267
981.997,259.1,5726.1,178.4,1.233,1.18,64.329,1.161
983.997,259.1,5726.1,178.4,1.233,1.18,64.329,1.161
985.997,259.1,5726.1,178.4,1.233,1.18,64.329,1.161
987.9970000000001,259.1,5726.1,178.4,1.233,1.18,64.329,1.161
989.9970000000001,259.1,5726.1,178.4,1.233,1.18,64.329,1.161
993.9970000000001,259.1,5726.1,178.4,1.233,1.18,64.329,1.161
997.9970000000001,259.1,5726.1,178.4,1.233,1.18,64.329,1.092
999.9970000000001,259.1,5726.1,178.4,1.233,1.18,64.329,1.092
1001.9970000000001,259.1,5726.1,178.4,1.233,1.18,64.329,1.092
1003.9970000000001,259.1,5726.1,178.4,1.233,1.18,64.329,1.092
1005.9970000000001,259.1,5726.1,178.4,1.233,1.18,64.329,1.092
1007.9970000000001,259.1,5726.1,178.4,1.233,1.18,64.329,1.092
1009.9970000000001,259.1,5726.1,178.4,1.233,1.18,64.329,1.268
1011.9970000000001,259.1,5726.1,178.4,1.233,1.18,64.329,1.268
1013.9970000000001,259.1,5726.1,178.4,1.233,1.18,64.329,1.268
1015.9970000000001,259.1,5726.1,178.4,1.233,1.18,64.329,1.268
1017.9979999999999,259.1,5726.1,178.4,1.233,1.18,64.329,1.268
1019.9990000000001,259.1,5726.1,178.4,1.233,1.18,64.329,1.268
1023.9970000000001,259.1,5726.1,178.4,1.233,1.18,64.329,1.232
1027.998,259.1,5726.1,178.5,1.233,1.18,64.329,1.232
1029.997,259.1,5726.1,178.5,1.233,1.18,64.329,1.232
1031.997,259.1,5726.1,178.5,1.233,1.18,64.329,1.232
1034.0,259.1,5726.1,178.5,1.233,1.18,64.329,1.232
1035.998,259.1,5726.1,178.5,1.233,1.18,64.329,1.127
1037.997,259.1,5726.1,178.5,1.233,1.18,64.329,1.127
1039.997,259.1,5726.1,178.5,1.233,1.18,64.329,1.127
1041.997,259.1,5726.1,178.5,1.233,1.18,64.329,1.127
1043.998,259.1,5726.1,178.5,1.233,1.18,64.329,1.127
1045.9989999999998,259.1,5726.1,178.5,1.233,1.18,64.329,1.127
1047.997,259.1,5726.1,178.5,1.233,1.18,64.329,1.127
1050.003,259.1,5726.1,178.5,1.233,1.18,64.329,1.162
1051.997,259.1,5726.1,178.5,1.233,1.18,64.329,1.162
1053.997,259.1,5726.1,178.5,1.233,1.18,64.329,1.162
1055.997,259.1,5726.1,178.5,1.233,1.18,64.329,1.162
1057.997,259.1,5726.1,178.5,1.233,1.18,64.329,1.162
1059.997,259.1,5726.1,178.5,1.233,1.18,64.329,1.162
1061.997,259.1,5726.1,178.5,1.233,1.18,64.329,1.162
1063.998,259.1,5726.1,178.5,1.233,1.18,64.329,1.233
1067.997,259.1,5726.1,178.5,1.233,1.18,64.329,1.233
1069.997,259.1,5726.1,178.5,1.233,1.18,64.329,1.233
1071.997,259.1,5726.1,178.5,1.233,1.18,64.329,1.233
1073.997,259.1,5726.1,178.5,1.233,1.18,64.329,1.233
1075.997,259.1,5726.1,178.5,1.233,1.18,64.329,1.197
1077.997,259.1,5726.1,178.5,1.233,1.18,64.329,1.197
1079.997,259.1,5726.1,178.5,1.233,1.18,64.329,1.197
1081.997,259.1,5726.1,178.4,1.233,1.18,64.329,1.197
1085.998,259.1,5726.1,178.4,1.233,1.18,64.329,1.197
1088.005,259.1,5726.1,178.4,1.233,1.18,64.329,1.197
1091.9959999999999,259.1,5726.1,178.4,1.233,1.18,64.329,1.163
1093.997,259.1,5726.1,178.4,1.233,1.18,64.329,1.163
1095.9959999999999,259.1,5726.1,178.4,1.233,1.18,64.329,1.163
1097.9969999999998,259.1,5726.1,178.4,1.233,1.18,64.329,1.163
1099.998,259.1,5726.1,178.4,1.233,1.18,64.329,1.163
1101.998,259.1,5726.1,178.4,1.233,1.18,64.329,1.092
1103.9969999999998,259.1,5726.1,178.4,1.233,1.18,64.329,1.092
1105.9969999999998,259.1,5726.1,178.4,1.233,1.18,64.329,1.092
1107.9969999999998,259.1,5726.1,178.5,1.233,1.18,64.329,1.092
1109.9969999999998,259.1,5726.1,178.5,1.233,1.18,64.329,1.092
1111.9969999999998,259.1,5726.1,178.5,1.233,1.18,64.329,1.092
1115.9969999999998,259.1,5726.1,178.5,1.233,1.18,64.329,1.128
1117.9969999999998,259.1,5726.1,178.5,1.233,1.18,64.329,1.128
1119.9969999999998,259.1,5726.1,178.5,1.233,1.18,64.329,1.128
1121.9969999999998,259.1,5726.1,178.5,1.233,1.18,64.329,1.128
1123.9969999999998,259.1,5726.1,178.5,1.233,1.18,64.329,1.128
1125.9969999999998,259.1,5726.1,178.5,1.233,1.18,64.329,1.128
1127.9969999999998,259.1,5726.1,178.5,1.233,1.18,64.329,1.127
1131.9969999999998,259.1,5726.1,178.5,1.233,1.18,64.329,1.127
1133.9969999999998,259.1,5726.1,178.5,1.233,1.18,64.329,1.127
1135.996,259.1,5726.1,178.5,1.233,1.18,64.329,1.127
1139.9950000000001,259.1,5726.1,178.5,1.233,1.18,64.329,1.127
1141.9950000000001,259.1,5726.1,178.5,1.233,1.18,64.329,0.986
1143.9969999999998,259.1,5726.1,178.5,1.233,1.18,64.329,0.986
1145.9969999999998,259.1,5726.1,178.5,1.233,1.18,64.329,0.986
1147.9950000000001,259.1,5726.1,178.5,1.233,1.18,64.329,0.986
1149.996,259.1,5726.1,178.5,1.233,1.18,64.329,0.986
1151.9969999999998,259.1,5726.1,178.5,1.233,1.18,64.329,1.127
1153.998,259.1,5726.1,178.5,1.233,1.18,64.329,1.127
1155.9950000000001,259.1,5726.1,178.5,1.233,1.18,64.329,1.127
1158.0,259.1,5726.1,178.5,1.233,1.18,64.329,1.127
1161.996,259.1,5726.1,178.5,1.233,1.18,64.329,1.127
1163.996,259.1,5726.1,178.5,1.233,1.18,64.329,1.127
1167.995,259.1,5726.1,178.5,1.233,1.18,64.329,1.232
1170.001,259.1,5726.1,178.5,1.233,1.18,64.329,1.232
1172.001,259.1,5726.1,178.5,1.233,1.18,64.329,1.232
1174.001,259.1,5726.1,178.5,1.233,1.18,64.329,1.232
1176.001,259.1,5726.1,178.5,1.233,1.18,64.329,1.232
1178.001,259.1,5726.1,178.5,1.233,1.18,64.329,1.162
1181.994,259.1,5726.1,178.5,1.233,1.18,64.329,1.162
1185.9930000000002,259.1,5726.1,178.5,1.233,1.18,64.329,1.162
1189.9930000000002,259.1,5726.1,178.5,1.233,1.18,64.329,1.198
1191.9930000000002,259.1,5726.1,178.5,1.233,1.18,64.329,1.198
1193.9930000000002,259.1,5726.1,178.5,1.233,1.18,64.329,1.198
1195.9930000000002,259.1,5726.1,178.5,1.233,1.18,64.329,1.198
1197.994,259.1,5726.1,178.5,1.233,1.18,64.329,1.198
1199.997,259.1,5726.1,178.5,1.233,1.18,64.329,1.198
1202.0010000000002,259.1,5726.1,178.5,1.233,1.18,64.329,1.198
1203.9979999999998,259.1,5726.1,178.5,1.233,1.18,64.329,1.092
1206.0010000000002,259.1,5726.1,178.5,1.233,1.18,64.329,1.092
1207.996,259.1,5726.1,178.5,1.233,1.18,64.329,1.092
1209.996,259.1,5726.1,178.5,1.233,1.18,64.329,1.092
1214.0010000000002,259.1,5726.1,178.5,1.233,1.18,64.329,1.092
1216.0010000000002,259.1,5726.1,178.5,1.233,1.18,64.329,1.198
1220.001,259.1,5726.1,178.5,1.233,1.18,64.329,1.198
1222.001,259.1,5726.1,178.5,1.233,1.18,64.329,1.198
1226.001,259.1,5726.1,178.5,1.233,1.18,64.329,1.198
1228.0,259.1,5726.1,178.5,1.233,1.18,64.329,1.198
1230.0,259.1,5726.1,178.5,1.233,1.18,64.329,1.127
1231.999,259.1,5726.1,178.5,1.233,1.18,64.329,1.127
1235.999,259.1,5726.1,178.5,1.233,1.18,64.329,1.127
1237.999,259.1,5726.1,178.5,1.233,1.18,64.329,1.127
1239.999,259.1,5726.1,178.5,1.233,1.18,64.329,1.127
1242.0,259.1,5726.1,178.5,1.233,1.18,64.329,1.232
1243.999,259.1,5726.1,178.5,1.233,1.18,64.329,1.232
1246.0,259.1,5726.1,178.5,1.233,1.18,64.329,1.232
1247.999,259.1,5726.1,178.5,1.233,1.18,64.329,1.232
1251.999,259.1,5726.1,178.5,1.233,1.18,64.329,1.232
1255.998,259.1,5726.1,178.5,1.233,1.18,64.329,1.197
1259.999,259.1,5726.1,178.5,1.233,1.18,64.329,1.197
1261.999,259.1,5726.1,178.5,1.233,1.18,64.329,1.197
1263.999,259.1,5726.1,178.5,1.233,1.18,64.329,1.197
1265.999,259.1,5726.1,178.5,1.233,1.18,64.329,1.197
1267.998,259.1,5726.1,178.5,1.233,1.18,64.329,1.092
1270.0,259.1,5726.1,178.5,1.233,1.18,64.329,1.092
1271.999,259.1,5726.1,178.5,1.233,1.18,64.329,1.092
1274.0,259.1,5726.1,178.5,1.233,1.18,64.329,1.092
1277.998,259.1,5726.1,178.5,1.233,1.18,64.329,1.092
1281.999,259.1,5726.1,178.5,1.233,1.18,64.329,1.127
1283.9989999999998,259.1,5726.1,178.5,1.233,1.18,64.329,1.127
1285.9989999999998,259.1,5726.1,178.5,1.233,1.18,64.329,1.127
1287.9989999999998,259.1,5726.1,178.5,1.233,1.18,64.329,1.127
1289.9989999999998,259.1,5726.1,178.5,1.233,1.18,64.329,1.127
1293.998,259.1,5726.1,178.5,1.233,1.18,64.329,1.127
1295.997,259.1,5726.1,178.5,1.233,1.18,64.329,1.127
1297.998,259.1,5726.1,178.5,1.233,1.18,64.329,1.127
1301.9989999999998,259.1,5726.1,178.5,1.233,1.18,64.329,1.127
1303.9989999999998,259.1,5726.1,178.5,1.233,1.18,64.329,1.127
1305.9989999999998,259.1,5726.1,178.5,1.233,1.18,64.329,1.198
1308.0,259.1,5726.1,178.5,1.233,1.18,64.329,1.198
1309.999,259.1,5726.1,178.5,1.233,1.18,64.329,1.198
1311.999,259.1,5726.1,178.5,1.233,1.18,64.329,1.198
1315.998,259.1,5726.1,178.5,1.233,1.18,64.329,1.198
1317.998,259.1,5726.1,178.5,1.233,1.18,64.329,1.198
1321.999,259.1,5726.1,178.5,1.233,1.18,64.329,1.197
1325.999,259.1,5726.1,178.5,1.233,1.18,64.329,1.197
1329.999,259.1,5726.1,178.5,1.233,1.18,64.329,1.197
1331.999,259.1,5726.1,178.5,1.233,1.18,64.329,1.021
1334.0,259.1,5726.1,178.5,1.233,1.18,64.329,1.021
1335.9959999999999,259.1,5726.1,178.5,1.233,1.18,64.329,1.021
1340.0,259.1,5726.1,178.5,1.233,1.18,64.329,1.021
1343.998,259.1,5726.1,178.5,1.233,1.18,64.329,1.198
1347.999,259.1,5726.1,178.5,1.233,1.18,64.329,1.198
1351.999,259.1,5726.1,178.5,1.233,1.18,64.329,1.198
1353.999,259.1,5726.1,178.5,1.233,1.18,64.329,1.198
1355.999,259.1,5726.1,178.5,1.233,1.18,64.329,1.198
1357.998,259.1,5726.1,178.5,1.233,1.18,64.329,1.198
1359.9950000000001,259.1,5726.1,178.5,1.233,1.18,64.329,1.198
1362.0,259.1,5726.1,178.5,1.233,1.18,64.329,1.198
1364.0,259.1,5726.1,178.5,1.233,1.18,64.329,1.198
1365.999,259.1,5726.1,178.5,1.233,1.18,64.329,1.198
1368.0,259.1,5726.1,178.5,1.233,1.18,64.329,1.162
1372.0,259.1,5726.1,178.5,1.233,1.18,64.329,1.162
1375.999,259.1,5726.1,178.5,1.233,1.18,64.329,1.162
1377.998,259.1,5726.1,178.5,1.233,1.18,64.329,1.162
1381.998,259.1,5726.1,178.5,1.233,1.18,64.329,1.198
1384.0,259.1,5726.1,178.5,1.233,1.18,64.329,1.198
1385.999,259.1,5726.1,178.5,1.233,1.18,64.329,1.198
1388.0,259.1,5726.1,178.5,1.233,1.18,64.329,1.198
1389.999,259.1,5726.1,178.5,1.233,1.18,64.329,1.198
1391.999,259.1,5726.1,178.5,1.233,1.18,64.329,1.198
1394.001,259.1,5726.1,178.5,1.233,1.18,64.329,1.233
1396.0,259.2,5726.1,178.5,1.233,1.18,64.329,1.233
1398.0,259.2,5726.0,178.5,1.233,1.18,64.329,1.233
1401.999,259.2,5726.0,178.5,1.233,1.18,64.329,1.233
1403.999,259.2,5726.0,178.5,1.233,1.18,64.329,1.233
1405.999,259.2,5726.0,178.5,1.233,1.18,64.329,1.233
1407.998,259.2,5726.0,178.5,1.233,1.18,64.329,1.163
1409.999,259.3,5726.0,178.5,1.233,1.18,64.329,1.163
1413.999,259.3,5725.8,179.0,1.233,1.18,64.329,1.163
1416.0,259.3,5725.8,179.0,1.233,1.179,64.329,1.163
1417.9969999999998,259.3,5725.8,179.0,1.233,1.179,64.329,1.163
1421.998,259.3,5725.8,179.0,1.233,1.179,64.329,1.162
1426.0,259.3,5725.7,179.7,1.233,1.179,64.329,1.162
1428.0,259.3,5725.7,179.7,1.232,1.178,64.329,1.162
1430.0,259.3,5725.7,179.7,1.232,1.178,64.329,1.162
1432.001,259.3,5725.7,179.7,1.232,1.178,64.329,1.057
1433.999,259.1,5725.7,179.7,1.232,1.178,64.329,1.057
1436.001,259.1,5725.5,179.7,1.232,1.178,64.329,1.057
1439.9979999999998,259.1,5725.5,180.0,1.232,1.178,64.329,1.057
1441.999,259.1,5725.5,180.0,1.232,1.178,64.329,1.057
1443.9979999999998,259.1,5725.5,180.0,1.232,1.178,64.329,1.057
1447.996,259.0,5725.6,180.0,1.232,1.178,64.329,0.951
1449.999,259.0,5725.6,180.4,1.232,1.178,64.329,0.951
1451.999,259.0,5725.6,180.4,1.232,1.178,64.329,0.951
1454.0,259.0,5725.6,180.4,1.232,1.178,64.329,0.951
1456.0,259.0,5725.6,180.4,1.232,1.178,64.329,0.951
1458.0,259.0,5725.6,180.4,1.232,1.178,64.329,1.022
1460.0,259.0,5725.6,180.4,1.232,1.178,64.329,1.022
1461.999,259.0,5725.5,180.4,1.232,1.178,64.329,1.022
1463.999,259.0,5725.5,180.9,1.232,1.178,64.329,1.022
1465.999,259.0,5725.5,180.9,1.231,1.178,64.329,1.022
1469.995,259.0,5725.5,180.9,1.231,1.177,64.329,1.057
1471.996,259.0,5725.5,180.9,1.231,1.177,64.329,1.057
1473.995,259.0,5725.6,180.9,1.231,1.177,64.329,1.057
1475.999,259.0,5725.6,181.4,1.231,1.177,64.329,1.057
1477.999,259.0,5725.6,181.4,1.231,1.177,64.329,1.057
1479.999,259.0,5725.6,181.4,1.231,1.177,64.329,1.057
1481.999,259.0,5725.6,181.4,1.231,1.177,64.329,1.057
1484.0,259.0,5725.6,181.4,1.231,1.177,64.329,0.987
1485.997,259.0,5725.6,181.4,1.231,1.177,64.329,0.987
1487.997,259.0,5725.6,181.9,1.231,1.177,64.329,0.987
1489.999,259.0,5725.6,181.9,1.231,1.177,64.329,0.987
1492.0,259.0,5725.6,181.9,1.231,1.176,64.329,0.987
1493.999,259.0,5725.6,181.9,1.231,1.176,64.329,0.987
1498.0,259.0,5725.6,181.9,1.231,1.176,64.329,0.986
1500.0,259.0,5725.6,181.9,1.231,1.176,64.329,0.986
1501.998,259.0,5725.6,182.0,1.231,1.176,64.329,0.986
1503.998,259.0,5725.6,182.0,1.231,1.176,64.329,0.986
1505.998,259.0,5725.6,182.0,1.231,1.176,64.329,0.986
1507.999,259.0,5725.6,182.0,1.231,1.176,64.329,0.951
1509.999,259.0,5725.6,182.0,1.231,1.176,64.329,0.951
1511.999,259.0,5725.7,182.0,1.231,1.176,64.329,0.951
1513.997,259.0,5725.7,182.3,1.231,1.176,64.329,0.951
1517.998,259.0,5725.7,182.3,1.231,1.176,64.329,0.951
1519.999,259.0,5725.7,182.3,1.231,1.176,64.329,0.88
1521.999,259.0,5725.7,182.3,1.231,1.176,64.329,0.88
1523.999,259.0,5725.7,182.3,1.231,1.176,64.329,0.88
1526.0,259.0,5725.7,182.6,1.231,1.176,64.329,0.88
1527.999,259.0,5725.7,182.6,1.231,1.176,64.329,0.88
1529.998,259.0,5725.7,182.6,1.231,1.175,64.329,0.88
1531.998,259.0,5725.7,182.6,1.231,1.175,64.329,0.88
1533.9989999999998,259.0,5725.7,182.6,1.231,1.175,64.329,0.845
1535.9959999999999,259.0,5725.7,182.6,1.231,1.175,64.329,0.845
1539.998,259.0,5725.7,182.9,1.231,1.175,64.329,0.845
1541.9959999999999,259.0,5725.7,182.9,1.23,1.175,64.329,0.845
1543.9950000000001,259.0,5725.7,182.9,1.23,1.175,64.329,0.845
1545.9950000000001,259.0,5725.7,182.9,1.23,1.175,64.329,0.951
1549.997,259.0,5725.7,182.9,1.23,1.175,64.329,0.951
1551.997,259.0,5725.7,183.1,1.23,1.175,64.329,0.951
1553.998,259.0,5725.7,183.1,1.23,1.175,64.329,0.951
1555.998,259.0,5725.7,183.1,1.23,1.175,64.329,0.951
1557.998,259.0,5725.7,183.1,1.23,1.175,64.329,0.951
1559.998,259.0,5725.7,183.1,1.23,1.175,64.329,0.881
1564.0,259.0,5725.7,183.4,1.23,1.175,64.329,0.881
1567.999,259.0,5725.7,183.4,1.23,1.175,64.329,0.881
1569.999,259.0,5725.7,183.4,1.23,1.175,64.329,0.881
1572.0,259.0,5725.7,183.4,1.23,1.175,64.329,0.986
1573.999,258.9,5725.7,183.4,1.23,1.175,64.329,0.986
1575.999,258.9,5725.7,183.4,1.23,1.175,64.329,0.986
1577.999,258.9,5725.7,183.6,1.23,1.175,64.329,0.986
1579.999,258.9,5725.7,183.6,1.23,1.175,64.329,0.986
1581.997,258.9,5725.7,183.6,1.23,1.174,64.329,0.986
1584.0,258.9,5725.7,183.6,1.23,1.174,64.329,0.986
1585.999,258.9,5725.7,183.6,1.23,1.174,64.329,0.775
1587.999,258.9,5725.7,183.6,1.23,1.174,64.329,0.775
1591.999,258.9,5725.8,183.7,1.23,1.174,64.329,0.775
1593.998,258.9,5725.8,183.7,1.23,1.174,64.329,0.775
1595.998,258.9,5725.8,183.7,1.23,1.174,64.329,0.775
1597.999,258.9,5725.8,183.7,1.23,1.174,64.329,0.775
1599.999,258.9,5725.8,183.7,1.23,1.174,64.329,0.881
1601.999,258.9,5725.8,183.7,1.23,1.174,64.329,0.881
1603.999,258.9,5725.8,184.0,1.23,1.174,64.329,0.881
1606.0,258.9,5725.8,184.0,1.23,1.174,64.329,0.881
1610.0,258.9,5725.8,184.0,1.23,1.174,64.329,0.881
1613.998,258.9,5725.8,184.0,1.23,1.174,64.329,0.951
1615.998,258.9,5725.8,184.0,1.23,1.174,64.329,0.951
1617.999,258.9,5725.8,184.2,1.23,1.174,64.329,0.951
1619.998,258.9,5725.8,184.2,1.23,1.174,64.329,0.951
1621.998,258.9,5725.8,184.2,1.23,1.174,64.329,0.951
1625.998,258.9,5725.8,184.2,1.23,1.174,64.329,0.951
1627.999,258.9,5725.8,184.2,1.23,1.174,64.329,0.951
1629.999,258.9,5725.8,184.4,1.23,1.174,64.329,0.951
1633.999,258.9,5725.8,184.4,1.23,1.173,64.329,0.951
1637.998,258.9,5725.8,184.4,1.23,1.173,64.329,0.881
1639.999,258.9,5725.8,184.4,1.23,1.173,64.329,0.881
1643.999,258.9,5725.8,184.7,1.23,1.173,64.329,0.881
1645.998,258.9,5725.8,184.7,1.229,1.173,64.329,0.881
1647.996,258.9,5725.8,184.7,1.229,1.173,64.329,0.881
1649.996,258.9,5725.8,184.7,1.229,1.173,64.329,0.951
1651.999,258.9,5725.8,184.7,1.229,1.173,64.329,0.951
1653.999,258.9,5725.8,184.7,1.229,1.173,64.329,0.951
1655.999,258.9,5725.8,184.8,1.229,1.173,64.329,0.951
1657.9950000000001,258.9,5725.8,184.8,1.229,1.173,64.329,0.951
1659.996,258.9,5725.8,184.8,1.229,1.173,64.329,0.951
1663.998,258.9,5725.8,184.8,1.229,1.173,64.329,0.916
1665.998,258.9,5725.8,184.8,1.229,1.173,64.329,0.916
1669.998,258.9,5725.9,185.1,1.229,1.173,64.329,0.916
1671.999,258.9,5725.9,185.1,1.229,1.173,64.329,0.916
1674.0,258.9,5725.9,185.1,1.229,1.173,64.329,0.916
1675.999,258.9,5725.9,185.1,1.229,1.173,64.329,0.951
1677.999,258.9,5725.9,185.1,1.229,1.173,64.329,0.951
1680.0,258.9,5725.9,185.1,1.229,1.173,64.329,0.951
1681.996,258.9,5725.9,185.2,1.229,1.173,64.329,0.951
1683.996,258.9,5725.9,185.2,1.229,1.172,64.329,0.951
1685.997,258.9,5725.9,185.2,1.229,1.172,64.329,0.951
1689.999,258.9,5725.9,185.2,1.229,1.172,64.329,0.916
1691.995,258.9,5725.9,185.5,1.229,1.172,64.329,0.916
1693.999,258.9,5725.9,185.5,1.229,1.172,64.329,0.916
1695.999,258.9,5725.9,185.5,1.229,1.172,64.329,0.916
1697.999,258.9,5725.9,185.5,1.229,1.172,64.329,0.916
1699.999,258.9,5725.9,185.5,1.229,1.172,64.329,0.881
1703.999,258.9,5725.9,185.5,1.229,1.172,64.329,0.881
1706.0,258.9,5725.9,185.6,1.229,1.172,64.329,0.881
1708.0010000000002,258.9,5725.9,185.6,1.229,1.172,64.329,0.881
1711.996,258.9,5725.9,185.6,1.229,1.172,64.329,0.916
1713.999,258.9,5725.9,185.6,1.229,1.172,64.329,0.916
1715.999,258.9,5725.9,185.6,1.229,1.172,64.329,0.916
1717.9979999999998,258.9,5725.9,185.7,1.229,1.172,64.329,0.916
1719.997,258.9,5725.9,185.7,1.229,1.172,64.329,0.916
1721.997,258.9,5725.9,185.7,1.229,1.172,64.329,0.916
1723.997,258.9,5725.9,185.7,1.229,1.172,64.329,0.916
1725.997,258.9,5725.9,185.7,1.229,1.172,64.329,0.951
1727.997,259.0,5725.9,185.7,1.229,1.172,64.329,0.951
1729.997,259.0,5725.9,185.7,1.229,1.172,64.329,0.951
1734.002,259.0,5725.9,185.9,1.229,1.172,64.329,0.951
1735.9979999999998,259.0,5725.9,185.9,1.229,1.172,64.329,0.951
1737.9979999999998,259.0,5725.9,185.9,1.229,1.172,64.329,1.057
1739.998,258.9,5725.9,185.9,1.229,1.172,64.329,1.057
1743.999,258.9,5725.9,186.0,1.229,1.172,64.329,1.057
1746.0,258.9,5725.9,186.0,1.229,1.172,64.329,1.057
1748.0,258.9,5725.9,186.0,1.229,1.172,64.329,1.057
1749.997,258.9,5725.9,186.0,1.229,1.172,64.329,1.057
1751.998,258.9,5725.9,186.0,1.229,1.172,64.329,0.88
1753.998,258.9,5725.9,186.0,1.229,1.172,64.329,0.88
1756.0,258.9,5726.0,186.1,1.229,1.172,64.329,0.88
1757.999,258.9,5726.0,186.1,1.229,1.172,64.329,0.88
1759.999,258.9,5726.0,186.1,1.229,1.172,64.329,0.88
1761.999,258.9,5726.0,186.1,1.229,1.172,64.329,0.88
1763.999,258.9,5726.0,186.1,1.229,1.172,64.329,0.951
1765.999,258.9,5726.0,186.1,1.229,1.172,64.329,0.951
1767.998,258.9,5726.0,186.1,1.229,1.172,64.329,0.951
1769.998,258.9,5726.0,186.2,1.229,1.172,64.329,0.951
1771.998,258.9,5726.0,186.2,1.229,1.171,64.329,0.951
1773.997,258.9,5726.0,186.2,1.229,1.171,64.329,0.951
1775.997,258.9,5726.0,186.2,1.229,1.171,64.329,0.916
1777.9959999999999,258.8,5726.0,186.2,1.229,1.171,64.329,0.916
1781.9959999999999,258.8,5726.0,186.3,1.229,1.171,64.329,0.916
1783.997,258.8,5726.0,186.3,1.228,1.171,64.329,0.916
1787.997,258.8,5726.0,186.3,1.228,1.171,64.329,0.916
1789.997,258.8,5726.0,186.3,1.228,1.171,64.329,0.881
1791.997,258.8,5726.0,186.3,1.228,1.171,64.329,0.881
1793.9989999999998,258.8,5726.0,186.4,1.228,1.171,64.329,0.881
1795.997,258.8,5726.0,186.4,1.228,1.171,64.329,0.881
1797.997,258.8,5726.0,186.4,1.228,1.171,64.329,0.881
1799.998,258.8,5726.0,186.4,1.228,1.171,64.329,0.881
1801.997,258.8,5726.0,186.4,1.228,1.171,64.329,1.021
1805.997,258.8,5726.0,186.4,1.228,1.171,64.329,1.021
1807.997,258.8,5726.0,186.5,1.228,1.171,64.329,1.021
1809.997,258.8,5726.0,186.5,1.228,1.171,64.329,1.021
1811.997,258.8,5726.0,186.5,1.228,1.171,64.329,1.021
1813.998,258.8,5726.0,186.5,1.228,1.171,64.329,0.881
1815.997,258.8,5726.0,186.5,1.228,1.171,64.329,0.881
1817.997,258.8,5726.0,186.5,1.228,1.171,64.329,0.881
1821.998,258.8,5726.0,186.6,1.228,1.171,64.329,0.881
1823.997,258.8,5726.0,186.6,1.228,1.171,64.329,0.881
1827.997,258.8,5726.0,186.6,1.228,1.171,64.329,0.987
1831.997,258.8,5726.0,186.6,1.228,1.171,64.329,0.987
1835.997,258.8,5726.0,186.8,1.228,1.171,64.329,0.987
1839.9959999999999,258.8,5726.0,186.8,1.228,1.171,64.329,0.986
1841.997,258.8,5726.0,186.8,1.228,1.171,64.329,0.986
1843.997,258.8,5726.0,187.0,1.228,1.171,64.329,0.986
1847.9969999999998,258.8,5726.0,187.0,1.228,1.171,64.329,0.986
1849.9969999999998,258.8,5726.0,187.0,1.228,1.171,64.329,0.986
1853.9969999999998,258.8,5726.0,187.0,1.228,1.171,64.329,0.881
1855.9969999999998,258.7,5726.0,187.0,1.228,1.171,64.329,0.881
1857.9969999999998,258.7,5726.0,187.1,1.228,1.171,64.329,0.881
1860.0049999999999,258.7,5726.0,187.1,1.228,1.171,64.329,0.881
1861.9969999999998,258.7,5726.0,187.1,1.228,1.171,64.329,0.881
1863.9969999999998,258.7,5726.0,187.1,1.228,1.171,64.329,0.881
1865.9969999999998,258.7,5726.0,187.1,1.228,1.171,64.329,0.916
1868.0,258.7,5726.0,187.1,1.228,1.171,64.329,0.916
1871.9969999999998,258.7,5726.0,187.1,1.228,1.171,64.329,0.916
1875.9969999999998,258.7,5726.0,187.1,1.228,1.17,64.329,0.916
1877.9969999999998,258.7,5726.0,187.1,1.228,1.17,64.329,0.916
1879.9969999999998,258.7,5726.0,187.1,1.228,1.17,64.329,0.952
1881.9969999999998,258.7,5726.0,187.1,1.228,1.17,64.329,0.952
1883.998,258.7,5726.0,187.1,1.228,1.17,64.329,0.952
1885.9969999999998,258.7,5726.0,187.3,1.228,1.17,64.329,0.952
1887.9969999999998,258.7,5726.0,187.3,1.228,1.17,64.329,0.952
1889.9969999999998,258.7,5726.0,187.3,1.228,1.17,64.329,0.952
1893.999,258.7,5726.0,187.3,1.228,1.17,64.329,0.951
1895.9969999999998,258.7,5726.0,187.3,1.228,1.17,64.329,0.951
1899.9969999999998,258.7,5726.0,187.4,1.228,1.17,64.329,0.951
1903.9969999999998,258.7,5726.0,187.4,1.228,1.17,64.329,0.951
1905.996,258.7,5726.0,187.4,1.228,1.17,64.329,0.916
1909.9969999999998,258.7,5726.0,187.4,1.228,1.17,64.329,0.916
1911.9969999999998,258.7,5726.0,187.5,1.228,1.17,64.329,0.916
