Time(ms),TCP_x(mm),TCP_y(mm),TCP_z(mm),TCP_rx(mm),TCP_ry(mm),TCP_rz(mm),Robot_I(A)
424.006,258.7,5778.5,177.7,1.234,1.181,64.329,1.268
426.005,258.7,5778.5,177.7,1.234,1.181,64.329,1.268
428.00500000000005,258.7,5778.5,177.7,1.234,1.181,64.329,1.268
430.006,258.7,5778.5,177.7,1.234,1.181,64.329,1.268
432.00600000000003,258.7,5778.5,177.7,1.234,1.181,64.329,1.268
434.00600000000003,258.7,5778.5,177.7,1.234,1.181,64.329,1.268
436.00600000000003,258.7,5778.5,177.7,1.234,1.181,64.329,1.233
438.007,258.7,5778.5,177.7,1.234,1.181,64.329,1.233
442.00600000000003,258.7,5778.5,177.7,1.234,1.181,64.329,1.233
446.007,258.7,5778.5,177.7,1.234,1.181,64.329,1.233
448.005,258.7,5778.5,177.7,1.234,1.181,64.329,1.233
450.005,258.7,5778.5,177.7,1.234,1.181,64.329,1.162
452.007,258.7,5778.5,177.7,1.234,1.181,64.329,1.162
454.00600000000003,258.7,5778.5,177.7,1.234,1.181,64.329,1.162
456.00600000000003,258.7,5778.5,177.7,1.234,1.181,64.329,1.162
458.00600000000003,258.7,5778.5,177.7,1.234,1.181,64.329,1.162
460.00600000000003,258.7,5778.5,177.7,1.234,1.181,64.329,1.162
462.005,258.7,5778.5,177.7,1.234,1.181,64.329,1.198
466.005,258.7,5778.5,177.7,1.234,1.181,64.329,1.198
468.007,258.7,5778.5,177.7,1.234,1.181,64.329,1.198
470.007,258.7,5778.5,177.7,1.234,1.181,64.329,1.198
472.006,258.7,5778.5,177.7,1.234,1.181,64.329,1.198
474.008,258.7,5778.5,177.7,1.234,1.181,64.329,1.233
476.007,258.7,5778.5,177.7,1.234,1.181,64.329,1.233
478.00399999999996,258.7,5778.5,177.7,1.234,1.181,64.329,1.233
482.005,258.7,5778.5,177.7,1.234,1.181,64.329,1.233
484.006,258.7,5778.5,177.7,1.234,1.181,64.329,1.233
488.006,258.7,5778.5,177.7,1.234,1.181,64.329,1.092
492.00500000000005,258.7,5778.5,177.7,1.234,1.181,64.329,1.092
494.00699999999995,258.7,5778.5,177.7,1.234,1.181,64.329,1.092
496.00300000000004,258.7,5778.5,177.7,1.234,1.181,64.329,1.092
498.007,258.7,5778.5,177.7,1.234,1.181,64.329,1.092
500.008,258.7,5778.5,177.7,1.234,1.181,64.329,1.233
502.00800000000004,258.7,5778.5,177.7,1.234,1.181,64.329,1.233
504.007,258.7,5778.5,177.7,1.234,1.181,64.329,1.233
506.00500000000005,258.7,5778.5,177.7,1.234,1.181,64.329,1.233
508.00500000000005,258.7,5778.5,177.7,1.234,1.181,64.329,1.233
510.006,258.7,5778.5,177.7,1.234,1.181,64.329,1.233
512.006,258.7,5778.5,177.7,1.234,1.181,64.329,1.198
514.008,258.7,5778.5,177.7,1.234,1.181,64.329,1.198
518.008,258.7,5778.5,177.7,1.234,1.181,64.329,1.198
520.008,258.7,5778.5,177.7,1.234,1.181,64.329,1.198
524.008,258.7,5778.5,177.7,1.234,1.181,64.329,1.198
526.007,258.7,5778.5,177.7,1.234,1.181,64.329,1.198
530.008,258.7,5778.5,177.7,1.234,1.181,64.329,1.198
532.0070000000001,258.7,5778.5,177.8,1.234,1.181,64.329,1.198
534.008,258.7,5778.5,177.8,1.234,1.181,64.329,1.198
538.009,258.7,5778.5,177.8,1.234,1.181,64.329,1.232
540.008,258.7,5778.5,177.8,1.234,1.181,64.329,1.232
542.006,258.7,5778.5,177.8,1.234,1.181,64.329,1.232
544.0070000000001,258.7,5778.5,177.8,1.234,1.181,64.329,1.232
546.008,258.7,5778.5,177.8,1.234,1.181,64.329,1.232
548.006,258.7,5778.5,177.8,1.234,1.181,64.329,1.232
550.006,258.7,5778.5,177.8,1.234,1.181,64.329,1.232
552.005,258.7,5778.5,177.8,1.234,1.181,64.329,1.198
554.005,258.8,5778.5,177.8,1.234,1.181,64.329,1.198
556.0079999999999,258.8,5778.5,177.8,1.234,1.181,64.329,1.198
560.0070000000001,258.8,5778.5,177.8,1.234,1.181,64.329,1.198
564.0070000000001,258.8,5778.5,177.8,1.234,1.181,64.329,1.162
566.005,258.8,5778.5,177.8,1.234,1.181,64.329,1.162
568.005,258.8,5778.5,177.8,1.234,1.181,64.329,1.162
570.005,258.8,5778.5,177.8,1.234,1.181,64.329,1.162
572.006,258.8,5778.5,177.8,1.234,1.181,64.329,1.162
574.006,258.8,5778.5,177.8,1.234,1.181,64.329,1.162
576.0070000000001,258.8,5778.5,177.8,1.234,1.181,64.329,1.233
578.0039999999999,258.8,5778.5,177.8,1.234,1.181,64.329,1.233
580.0079999999999,258.8,5778.5,177.8,1.234,1.181,64.329,1.233
584.006,258.8,5778.5,177.8,1.234,1.181,64.329,1.233
588.005,258.8,5778.5,177.8,1.234,1.181,64.329,1.233
590.0079999999999,258.8,5778.5,177.8,1.234,1.181,64.329,1.022
592.004,258.8,5778.5,177.8,1.234,1.181,64.329,1.022
594.0060000000001,258.8,5778.5,177.8,1.234,1.181,64.329,1.022
596.007,258.8,5778.5,177.8,1.234,1.181,64.329,1.022
598.007,258.8,5778.5,177.8,1.234,1.181,64.329,1.022
600.005,258.8,5778.5,177.8,1.234,1.181,64.329,1.022
602.0060000000001,258.8,5778.5,177.8,1.234,1.181,64.329,0.952
606.0060000000001,258.8,5778.5,177.8,1.234,1.181,64.329,0.952
610.0060000000001,258.8,5778.5,177.8,1.234,1.181,64.329,0.952
612.0060000000001,258.8,5778.5,177.8,1.234,1.181,64.329,0.952
614.0,258.8,5778.5,177.8,1.234,1.181,64.329,0.952
616.0,258.7,5778.5,177.8,1.234,1.181,64.329,0.704
620.0,258.7,5778.8,177.2,1.234,1.181,64.329,0.704
622.0,258.7,5778.8,177.2,1.234,1.182,64.329,0.704
624.001,258.7,5778.8,177.2,1.234,1.182,64.329,0.704
626.0,258.7,5778.8,177.2,1.234,1.182,64.329,1.233
628.0,258.6,5778.8,177.2,1.234,1.182,64.329,1.233
632.0,258.6,5778.7,176.9,1.234,1.182,64.329,1.233
634.0,258.6,5778.7,176.9,1.234,1.182,64.329,1.233
637.999,258.6,5778.7,176.9,1.234,1.181,64.329,1.233
640.0,258.6,5778.7,176.9,1.234,1.181,64.329,1.409
642.0,258.9,5778.7,176.9,1.234,1.181,64.329,1.409
644.0,258.9,5778.4,177.1,1.234,1.181,64.329,1.409
646.0,258.9,5778.4,177.1,1.234,1.181,64.329,1.409
648.0010000000001,258.9,5778.4,177.1,1.234,1.18,64.329,1.409
650.0010000000001,258.9,5778.4,177.1,1.234,1.18,64.329,1.409
652.0010000000001,258.9,5778.4,177.1,1.234,1.18,64.329,1.127
654.0010000000001,258.8,5778.4,177.1,1.234,1.18,64.329,1.127
658.0,258.8,5778.3,177.0,1.234,1.18,64.329,1.127
660.0,258.8,5778.3,177.0,1.233,1.18,64.329,1.127
661.999,258.8,5778.3,177.0,1.233,1.181,64.329,1.127
664.0,258.8,5778.3,177.0,1.233,1.181,64.329,1.127
666.0,258.8,5778.3,177.0,1.233,1.181,64.329,1.092
668.0,258.8,5778.5,177.0,1.233,1.181,64.329,1.092
672.001,258.8,5778.5,177.0,1.234,1.181,64.329,1.092
674.001,258.8,5778.5,177.0,1.234,1.181,64.329,1.092
678.0,258.8,5778.5,177.0,1.234,1.181,64.33,1.479
680.009,258.9,5778.4,177.0,1.234,1.181,64.33,1.479
682.0,258.9,5778.4,177.5,1.234,1.181,64.33,1.479
684.0,258.9,5778.4,177.5,1.233,1.181,64.33,1.479
686.001,258.9,5778.4,177.5,1.233,1.18,64.33,1.479
688.0,258.9,5778.4,177.5,1.233,1.18,64.33,1.479
690.0,258.9,5778.4,177.5,1.233,1.18,64.33,1.268
692.001,258.9,5778.4,177.5,1.233,1.18,64.33,1.268
694.0,258.9,5778.1,177.5,1.233,1.18,64.33,1.268
696.005,258.9,5778.1,177.6,1.233,1.18,64.33,1.268
698.0,258.9,5778.1,177.6,1.233,1.18,64.33,1.268
700.0,258.9,5778.1,177.6,1.233,1.18,64.33,1.268
702.006,258.9,5778.1,177.6,1.233,1.18,64.329,1.268
704.0020000000001,258.9,5778.1,177.6,1.233,1.18,64.329,1.268
706.001,258.9,5778.1,177.6,1.233,1.18,64.329,1.233
708.003,258.9,5778.1,177.6,1.233,1.18,64.329,1.233
710.003,258.9,5778.1,177.6,1.233,1.18,64.329,1.233
712.003,258.9,5778.1,177.6,1.233,1.18,64.329,1.233
714.003,258.9,5778.1,177.6,1.233,1.18,64.329,1.233
716.0029999999999,258.9,5778.1,177.6,1.233,1.18,64.33,1.233
718.0029999999999,258.9,5778.1,177.6,1.233,1.18,64.33,1.268
720.0029999999999,259.0,5778.1,177.6,1.233,1.18,64.33,1.268
724.0029999999999,259.0,5778.1,177.8,1.233,1.18,64.33,1.268
728.0029999999999,259.0,5778.1,177.8,1.233,1.18,64.33,1.268
730.001,259.0,5778.1,177.8,1.233,1.18,64.33,1.268
732.0,259.0,5778.1,177.8,1.233,1.18,64.33,1.268
734.0,259.0,5778.1,177.8,1.233,1.18,64.33,1.268
736.0,259.0,5778.1,177.8,1.233,1.18,64.33,1.268
738.0,259.0,5778.1,178.2,1.233,1.18,64.33,1.268
740.0,259.0,5778.1,178.2,1.233,1.18,64.33,1.268
742.0,259.0,5778.1,178.2,1.233,1.179,64.33,1.268
744.007,259.0,5778.1,178.2,1.233,1.179,64.33,1.268
746.0020000000001,259.0,5778.1,178.2,1.233,1.179,64.33,1.162
748.0,259.0,5778.1,178.2,1.233,1.179,64.33,1.162
752.0,259.0,5778.1,178.4,1.233,1.179,64.33,1.162
754.0,259.0,5778.1,178.4,1.232,1.179,64.33,1.162
756.009,259.0,5778.1,178.4,1.232,1.179,64.33,1.162
758.008,259.0,5778.1,178.4,1.232,1.179,64.33,1.162
760.0,259.0,5778.1,178.4,1.232,1.179,64.33,1.162
762.0,259.0,5778.1,178.4,1.232,1.179,64.33,1.162
764.0,259.0,5778.1,178.4,1.232,1.179,64.33,1.162
765.999,259.0,5778.1,178.6,1.232,1.179,64.33,1.162
769.999,259.0,5778.1,178.6,1.232,1.179,64.33,1.162
774.0,259.0,5778.1,178.6,1.232,1.179,64.33,1.021
775.999,259.0,5778.1,178.6,1.232,1.179,64.33,1.021
777.999,259.0,5778.1,178.6,1.232,1.179,64.33,1.021
780.0,259.0,5778.1,178.6,1.232,1.179,64.33,1.021
782.001,259.0,5778.1,178.6,1.232,1.179,64.33,1.021
784.001,259.0,5778.1,178.6,1.232,1.179,64.33,1.021
786.0,259.0,5778.1,178.6,1.232,1.179,64.33,1.021
788.0,259.0,5778.1,178.6,1.232,1.179,64.33,1.162
792.0,259.0,5778.1,178.6,1.232,1.179,64.33,1.162
796.001,259.0,5778.1,178.6,1.232,1.179,64.33,1.162
800.003,259.0,5778.1,178.6,1.232,1.179,64.33,1.092
802.003,259.0,5778.1,178.6,1.232,1.179,64.33,1.092
804.003,259.0,5778.1,178.6,1.232,1.179,64.33,1.092
806.003,259.0,5778.1,178.7,1.232,1.179,64.33,1.092
808.003,259.0,5778.1,178.7,1.232,1.179,64.33,1.092
810.0039999999999,259.0,5778.1,178.7,1.232,1.179,64.33,1.092
812.003,259.0,5778.1,178.7,1.232,1.179,64.33,1.021
814.005,259.0,5778.1,178.7,1.232,1.179,64.33,1.021
816.003,259.0,5778.1,178.7,1.232,1.179,64.33,1.021
820.0039999999999,259.0,5778.1,178.8,1.232,1.179,64.33,1.021
824.003,259.0,5778.1,178.8,1.232,1.179,64.33,1.021
828.003,259.0,5778.1,178.8,1.232,1.179,64.33,1.092
830.014,259.0,5778.1,178.8,1.232,1.179,64.33,1.092
832.004,259.0,5778.1,178.8,1.232,1.179,64.33,1.092
834.003,259.0,5778.1,178.8,1.232,1.179,64.33,1.092
836.004,259.0,5778.1,178.8,1.232,1.179,64.33,1.092
838.003,259.0,5778.1,178.8,1.232,1.179,64.33,1.127
840.003,258.9,5778.1,178.8,1.232,1.179,64.33,1.127
842.0029999999999,258.9,5778.1,178.8,1.232,1.179,64.33,1.127
846.0020000000001,258.9,5778.1,178.8,1.232,1.179,64.33,1.127
848.004,258.9,5778.1,178.8,1.232,1.179,64.33,1.127
850.004,258.9,5778.1,178.8,1.232,1.179,64.33,1.127
852.004,258.9,5778.1,178.8,1.232,1.179,64.33,1.022
854.004,258.9,5778.1,178.8,1.232,1.179,64.33,1.022
856.004,258.9,5778.1,178.8,1.232,1.179,64.33,1.022
858.004,258.9,5778.1,178.7,1.232,1.179,64.33,1.022
860.004,258.9,5778.1,178.7,1.232,1.179,64.33,1.022
862.004,258.9,5778.1,178.7,1.232,1.179,64.33,1.022
864.004,258.9,5778.1,178.7,1.232,1.179,64.33,1.092
868.004,258.9,5778.1,178.7,1.232,1.179,64.33,1.092
870.004,258.9,5778.1,178.7,1.232,1.179,64.33,1.092
874.004,258.9,5778.1,178.7,1.232,1.179,64.33,1.092
876.004,258.9,5778.1,178.7,1.232,1.179,64.33,1.092
878.006,258.9,5778.1,178.7,1.232,1.179,64.33,0.951
880.004,258.9,5778.1,178.7,1.232,1.179,64.33,0.951
882.007,258.9,5778.1,178.7,1.232,1.179,64.33,0.951
884.006,258.9,5778.1,178.7,1.232,1.179,64.33,0.951
888.006,258.9,5778.1,178.7,1.232,1.179,64.33,0.951
892.004,258.9,5778.1,178.7,1.232,1.179,64.33,1.162
896.004,258.9,5778.1,178.7,1.232,1.179,64.33,1.162
900.0,258.9,5778.1,178.7,1.232,1.179,64.33,1.162
902.0,258.9,5778.1,178.7,1.232,1.179,64.33,1.163
904.0,258.9,5778.1,178.7,1.232,1.179,64.33,1.163
906.001,258.9,5778.1,178.7,1.232,1.179,64.33,1.163
907.999,258.9,5778.1,178.7,1.232,1.179,64.33,1.163
910.001,258.9,5778.1,178.7,1.232,1.179,64.33,1.163
913.999,258.9,5778.1,178.7,1.232,1.179,64.33,1.163
918.0,258.9,5778.1,178.7,1.232,1.179,64.33,1.127
920.001,258.9,5778.1,178.7,1.232,1.179,64.33,1.127
922.0,258.9,5778.1,178.7,1.232,1.179,64.33,1.127
924.0,258.9,5778.1,178.7,1.232,1.179,64.33,1.127
926.001,258.9,5778.1,178.7,1.232,1.179,64.33,1.127
927.999,258.9,5778.1,178.7,1.232,1.179,64.33,1.197
930.0,258.9,5778.1,178.7,1.232,1.179,64.33,1.197
934.0,258.9,5778.1,178.7,1.232,1.179,64.33,1.197
938.001,258.9,5778.1,178.7,1.232,1.179,64.33,1.197
942.001,258.9,5778.1,178.7,1.232,1.179,64.33,1.127
944.0,258.9,5778.1,178.7,1.232,1.179,64.33,1.127
946.0,258.9,5778.1,178.7,1.232,1.179,64.33,1.127
950.001,258.9,5778.1,178.7,1.232,1.179,64.33,1.127
952.001,258.9,5778.1,178.7,1.232,1.179,64.33,1.127
954.001,258.9,5778.1,178.7,1.232,1.179,64.33,1.057
956.0,258.9,5778.1,178.7,1.232,1.179,64.33,1.057
958.0,258.9,5778.1,178.7,1.232,1.179,64.33,1.057
962.0,258.9,5778.1,178.7,1.232,1.179,64.33,1.057
966.0060000000001,258.9,5778.1,178.7,1.232,1.179,64.33,1.057
970.0,258.9,5778.2,178.7,1.232,1.179,64.33,1.057
972.0,258.9,5778.2,178.7,1.232,1.179,64.33,1.057
974.001,258.9,5778.2,178.7,1.232,1.179,64.33,1.057
976.001,258.9,5778.2,178.7,1.232,1.179,64.33,1.057
978.001,258.9,5778.2,178.7,1.232,1.179,64.33,1.057
980.0,258.9,5778.2,178.7,1.232,1.179,64.33,1.092
982.0100000000001,258.9,5778.2,178.7,1.232,1.179,64.33,1.092
984.0,258.9,5778.2,178.7,1.232,1.179,64.33,1.092
986.0,258.9,5778.2,178.7,1.232,1.179,64.33,1.092
988.0,258.9,5778.2,178.7,1.232,1.179,64.33,1.092
991.9989999999999,258.9,5778.2,178.7,1.232,1.179,64.33,1.057
994.0,258.9,5778.2,178.7,1.232,1.179,64.33,1.057
997.999,258.9,5778.2,178.7,1.232,1.179,64.33,1.057
1000.0,258.9,5778.2,178.7,1.232,1.179,64.33,1.057
1002.0,258.9,5778.2,178.7,1.232,1.179,64.33,1.057
