Time(ms),TCP_x(mm),TCP_y(mm),TCP_z(mm),TCP_rx(mm),TCP_ry(mm),TCP_rz(mm),Robot_I(A)
959.623,-241.3,-777.4,178.9,1.232,1.18,-1.207,1.268
961.6360000000001,-241.3,-777.4,178.9,1.232,1.18,-1.207,1.268
963.623,-241.3,-777.4,178.9,1.232,1.18,-1.207,1.268
965.639,-241.3,-777.4,178.9,1.232,1.18,-1.207,1.268
969.6709999999999,-241.3,-777.4,178.9,1.232,1.18,-1.207,1.162
971.639,-241.3,-777.4,178.9,1.232,1.18,-1.207,1.162
973.622,-241.3,-777.4,178.9,1.232,1.18,-1.207,1.162
977.658,-241.3,-777.4,178.8,1.232,1.18,-1.207,1.162
979.639,-241.3,-777.4,178.8,1.232,1.18,-1.207,1.162
983.677,-241.3,-777.4,178.8,1.232,1.18,-1.207,1.232
986.869,-241.3,-777.4,178.8,1.232,1.18,-1.207,1.232
988.9010000000001,-241.3,-777.4,178.8,1.232,1.18,-1.207,1.232
992.011,-241.3,-777.4,178.8,1.232,1.18,-1.207,1.232
994.009,-241.3,-777.4,178.8,1.232,1.18,-1.207,1.232
996.011,-241.3,-777.4,178.8,1.232,1.18,-1.207,1.232
998.0120000000001,-241.3,-777.4,178.8,1.232,1.18,-1.207,1.197
1000.0100000000001,-241.3,-777.4,178.8,1.232,1.18,-1.207,1.197
1002.0100000000001,-241.3,-777.4,178.8,1.232,1.18,-1.207,1.197
1003.9910000000001,-241.3,-777.4,178.9,1.232,1.18,-1.207,1.197
1006.0450000000001,-241.3,-777.4,178.9,1.232,1.18,-1.207,1.197
1010.0089999999999,-241.3,-777.4,178.9,1.232,1.18,-1.207,1.197
1012.019,-241.3,-777.4,178.9,1.232,1.18,-1.207,1.197
1016.055,-241.3,-777.4,178.9,1.232,1.18,-1.207,1.197
1019.206,-241.3,-777.4,178.9,1.232,1.18,-1.207,1.197
1023.183,-241.3,-777.4,178.9,1.232,1.18,-1.207,1.197
1027.278,-241.3,-777.4,178.9,1.232,1.18,-1.207,1.303
1029.388,-241.3,-777.4,178.9,1.232,1.18,-1.207,1.303
1031.4160000000002,-241.3,-777.4,178.9,1.232,1.18,-1.207,1.303
1033.418,-241.3,-777.4,178.9,1.232,1.18,-1.207,1.303
1035.4170000000001,-241.3,-777.4,178.9,1.232,1.18,-1.207,1.303
1037.407,-241.3,-777.4,178.9,1.232,1.18,-1.207,1.303
1039.405,-241.3,-777.4,178.9,1.232,1.18,-1.207,1.232
1041.403,-241.3,-777.4,178.9,1.232,1.18,-1.207,1.232
1043.407,-241.3,-777.4,178.9,1.232,1.18,-1.207,1.232
1045.4099999999999,-241.3,-777.4,178.9,1.232,1.18,-1.207,1.232
1049.48,-241.3,-777.4,178.9,1.232,1.18,-1.207,1.232
1051.512,-241.3,-777.4,178.9,1.232,1.18,-1.207,1.267
1054.705,-241.3,-777.4,178.9,1.232,1.18,-1.207,1.267
1058.8390000000002,-241.3,-777.4,178.9,1.232,1.18,-1.207,1.267
1062.8439999999998,-241.3,-777.4,178.9,1.232,1.18,-1.207,1.267
1066.8439999999998,-241.3,-777.4,178.9,1.232,1.18,-1.207,1.303
1068.828,-241.3,-777.4,178.9,1.232,1.18,-1.207,1.303
1070.8470000000002,-241.3,-777.4,178.9,1.232,1.18,-1.207,1.303
1072.934,-241.3,-777.4,178.9,1.232,1.18,-1.207,1.303
1074.948,-241.3,-777.4,178.9,1.232,1.18,-1.207,1.303
1076.948,-241.3,-777.4,178.9,1.232,1.18,-1.207,1.303
1078.948,-241.3,-777.4,178.9,1.232,1.18,-1.207,1.303
1080.946,-241.3,-777.4,178.9,1.232,1.18,-1.207,1.303
1082.9660000000001,-241.3,-777.4,178.9,1.232,1.18,-1.207,1.303
1084.9660000000001,-241.3,-777.4,178.9,1.232,1.18,-1.207,1.303
1086.964,-241.3,-777.4,178.9,1.232,1.18,-1.207,1.303
1088.946,-241.3,-777.4,178.9,1.232,1.18,-1.207,1.303
1091.019,-241.3,-777.4,178.9,1.232,1.18,-1.207,1.303
1093.0169999999998,-241.3,-777.4,178.9,1.232,1.18,-1.207,1.197
1094.9679999999998,-241.3,-777.4,178.9,1.232,1.18,-1.207,1.197
1096.951,-241.3,-777.4,178.9,1.232,1.18,-1.207,1.197
1098.9489999999998,-241.3,-777.4,178.9,1.232,1.18,-1.207,1.197
1100.961,-241.3,-777.4,178.9,1.232,1.18,-1.207,1.197
1102.948,-241.3,-777.4,178.9,1.232,1.18,-1.207,1.197
1104.948,-241.3,-777.4,178.9,1.232,1.18,-1.207,1.197
1108.9640000000002,-241.3,-777.4,178.9,1.232,1.18,-1.207,1.302
1112.9640000000002,-241.3,-777.4,178.9,1.232,1.18,-1.207,1.302
1117.059,-241.3,-777.4,178.9,1.232,1.18,-1.207,1.302
1119.0910000000001,-241.3,-777.4,178.9,1.232,1.18,-1.207,1.302
1121.176,-241.3,-777.4,178.9,1.232,1.18,-1.207,1.268
1123.206,-241.3,-777.4,178.9,1.232,1.18,-1.207,1.268
1125.205,-241.3,-777.4,178.9,1.232,1.18,-1.207,1.268
1127.211,-241.3,-777.4,178.8,1.232,1.18,-1.207,1.268
1129.2199999999998,-241.3,-777.4,178.8,1.232,1.18,-1.207,1.268
1133.208,-241.3,-777.4,178.8,1.232,1.18,-1.207,1.268
1137.206,-241.3,-777.4,178.8,1.232,1.18,-1.207,1.197
1141.205,-241.3,-777.4,178.8,1.232,1.18,-1.207,1.197
1145.1970000000001,-241.3,-777.4,178.8,1.232,1.18,-1.207,1.197
1147.207,-241.3,-777.4,178.8,1.232,1.18,-1.207,1.197
1149.1960000000001,-241.3,-777.4,178.8,1.232,1.18,-1.207,1.197
1151.207,-241.3,-777.4,178.8,1.232,1.18,-1.207,1.197
1153.207,-241.3,-777.4,178.9,1.232,1.18,-1.207,1.197
1155.211,-241.3,-777.4,178.9,1.232,1.18,-1.207,1.197
1157.206,-241.3,-777.4,178.9,1.232,1.18,-1.207,1.197
1159.206,-241.3,-777.4,178.9,1.232,1.18,-1.207,1.197
1161.189,-241.3,-777.4,178.9,1.232,1.18,-1.207,1.233
1165.208,-241.3,-777.4,178.9,1.232,1.18,-1.207,1.233
1169.2050000000002,-241.3,-777.4,178.9,1.232,1.18,-1.207,1.233
1173.2050000000002,-241.3,-777.4,178.9,1.232,1.18,-1.207,1.233
1175.2069999999999,-241.3,-777.4,178.9,1.232,1.18,-1.207,1.091
1177.203,-241.3,-777.4,178.9,1.232,1.18,-1.207,1.091
1179.206,-241.3,-777.4,178.9,1.232,1.18,-1.207,1.091
1181.209,-241.3,-777.4,178.9,1.232,1.18,-1.207,1.091
1185.2720000000002,-241.3,-777.4,178.9,1.232,1.18,-1.207,1.091
1187.393,-241.3,-777.4,178.9,1.232,1.18,-1.207,1.303
1189.4260000000002,-241.3,-777.4,178.9,1.232,1.18,-1.207,1.303
1191.411,-241.3,-777.4,178.9,1.232,1.18,-1.207,1.303
1193.4279999999999,-241.3,-777.4,178.9,1.232,1.18,-1.207,1.303
1196.604,-241.3,-777.4,178.9,1.232,1.179,-1.207,1.303
1200.637,-241.3,-777.4,178.9,1.232,1.179,-1.207,1.197
1204.629,-241.3,-777.4,178.9,1.232,1.179,-1.207,1.197
1206.636,-241.3,-777.4,178.9,1.232,1.179,-1.207,1.197
1208.633,-241.3,-777.4,178.9,1.232,1.179,-1.207,1.197
1210.633,-241.3,-777.4,178.9,1.232,1.179,-1.207,1.197
1212.617,-241.3,-777.4,178.9,1.232,1.179,-1.207,1.233
1214.6200000000001,-241.3,-777.4,178.9,1.232,1.179,-1.207,1.233
1216.645,-241.3,-777.4,178.9,1.232,1.179,-1.207,1.233
1220.633,-241.3,-777.4,179.0,1.232,1.179,-1.207,1.233
1224.701,-241.3,-777.4,179.0,1.232,1.179,-1.207,1.233
1228.923,-241.3,-777.4,179.0,1.232,1.179,-1.207,1.198
1231.021,-241.3,-777.4,179.0,1.232,1.179,-1.207,1.198
1235.051,-241.3,-777.4,179.0,1.232,1.179,-1.207,1.198
1237.0449999999998,-241.3,-777.4,179.0,1.232,1.179,-1.207,1.198
1239.032,-241.3,-777.4,179.0,1.232,1.179,-1.207,1.091
1241.037,-241.3,-777.4,179.0,1.232,1.179,-1.207,1.091
1243.032,-241.3,-777.4,179.0,1.232,1.179,-1.207,1.091
1245.056,-241.3,-777.4,178.9,1.232,1.179,-1.207,1.091
1247.063,-241.3,-777.4,178.9,1.232,1.179,-1.207,1.091
1249.091,-241.3,-777.4,178.9,1.232,1.179,-1.207,1.091
1251.093,-241.3,-777.4,178.9,1.232,1.179,-1.207,1.091
1253.077,-241.3,-777.4,178.9,1.232,1.179,-1.207,1.233
1255.098,-241.3,-777.4,178.9,1.232,1.179,-1.207,1.233
1259.095,-241.3,-777.3,178.8,1.232,1.179,-1.207,1.233
1263.093,-241.3,-777.3,178.8,1.232,1.18,-1.207,1.233
1265.0900000000001,-241.3,-777.3,178.8,1.232,1.18,-1.207,1.233
1267.1490000000001,-241.3,-777.3,178.8,1.232,1.18,-1.207,1.198
1269.089,-241.2,-777.3,178.8,1.232,1.18,-1.207,1.198
1271.093,-241.2,-777.3,178.8,1.232,1.18,-1.207,1.198
1273.093,-241.2,-777.3,178.8,1.232,1.18,-1.207,1.198
1275.077,-241.2,-777.3,178.8,1.232,1.18,-1.207,1.198
1277.084,-241.2,-777.3,178.8,1.232,1.18,-1.207,1.198
1279.143,-241.2,-777.3,178.8,1.232,1.18,-1.207,1.198
1283.175,-241.2,-777.3,178.8,1.232,1.18,-1.207,1.197
1287.1999999999998,-241.2,-777.3,178.8,1.232,1.18,-1.207,1.197
1289.242,-241.2,-777.3,178.8,1.232,1.18,-1.207,1.197
1291.273,-241.2,-777.3,178.8,1.232,1.18,-1.207,1.197
1293.26,-241.2,-777.3,178.8,1.232,1.18,-1.207,1.197
1295.267,-241.2,-777.3,178.8,1.232,1.18,-1.207,1.197
1297.2649999999999,-241.2,-777.3,178.8,1.232,1.18,-1.207,1.197
1299.27,-241.2,-777.3,178.8,1.232,1.18,-1.207,1.197
1301.268,-241.2,-777.3,178.8,1.232,1.18,-1.207,1.197
1303.27,-241.2,-777.3,178.8,1.232,1.18,-1.207,1.197
1305.273,-241.2,-777.3,178.8,1.232,1.18,-1.207,1.197
1309.3429999999998,-241.2,-777.3,178.8,1.232,1.18,-1.207,1.232
1313.575,-241.2,-777.3,178.8,1.232,1.18,-1.207,1.232
1317.708,-241.2,-777.3,178.8,1.232,1.18,-1.207,1.232
1321.7369999999999,-241.2,-777.3,178.8,1.232,1.18,-1.207,1.232
1323.7730000000001,-241.3,-777.3,178.8,1.232,1.18,-1.207,1.267
1325.7669999999998,-241.3,-777.3,178.8,1.232,1.18,-1.207,1.267
1327.764,-241.3,-777.3,178.8,1.232,1.18,-1.207,1.267
1329.766,-241.3,-777.3,178.8,1.232,1.18,-1.207,1.267
1333.831,-241.3,-777.3,178.8,1.232,1.18,-1.207,1.267
1335.956,-241.3,-777.3,178.8,1.232,1.18,-1.207,1.267
1337.9859999999999,-241.3,-777.3,178.8,1.232,1.18,-1.207,1.267
1339.988,-241.3,-777.3,178.8,1.232,1.18,-1.207,1.267
1341.985,-241.3,-777.3,178.8,1.232,1.18,-1.207,1.267
1345.985,-241.3,-777.3,178.8,1.232,1.18,-1.207,1.267
1348.01,-241.3,-777.3,178.8,1.232,1.18,-1.207,1.267
1351.99,-241.3,-777.3,178.8,1.232,1.18,-1.207,1.232
1355.988,-241.3,-777.3,178.8,1.232,1.18,-1.207,1.232
1357.9859999999999,-241.3,-777.3,178.8,1.232,1.18,-1.207,1.232
1359.9859999999999,-241.3,-777.3,178.8,1.232,1.18,-1.207,1.232
1361.9859999999999,-241.3,-777.3,178.8,1.232,1.18,-1.207,1.232
1363.969,-241.3,-777.3,178.8,1.232,1.18,-1.207,1.127
1365.972,-241.3,-777.3,178.8,1.232,1.18,-1.207,1.127
1368.0159999999998,-241.3,-777.3,178.8,1.232,1.18,-1.207,1.127
1370.0159999999998,-241.3,-777.3,178.8,1.232,1.18,-1.207,1.127
1373.985,-241.3,-777.3,178.8,1.232,1.18,-1.207,1.127
1376.017,-241.3,-777.3,178.8,1.232,1.18,-1.207,1.127
1379.99,-241.3,-777.3,178.8,1.232,1.18,-1.207,1.268
1381.97,-241.3,-777.3,178.8,1.232,1.18,-1.207,1.268
1383.97,-241.3,-777.3,178.8,1.232,1.18,-1.207,1.268
1385.97,-241.3,-777.3,178.8,1.232,1.18,-1.207,1.268
1387.97,-241.3,-777.3,178.8,1.232,1.18,-1.207,1.268
1389.969,-241.3,-777.3,178.8,1.232,1.18,-1.207,1.197
1392.015,-241.3,-777.3,178.8,1.232,1.18,-1.207,1.197
1395.987,-241.2,-777.3,178.8,1.232,1.18,-1.207,1.197
1399.987,-241.2,-777.3,178.8,1.232,1.18,-1.207,1.197
1403.989,-241.2,-777.3,178.8,1.232,1.18,-1.207,1.232
1405.9850000000001,-241.2,-777.3,178.8,1.232,1.18,-1.207,1.232
1407.982,-241.2,-777.3,178.8,1.232,1.18,-1.207,1.232
1409.987,-241.2,-777.3,178.8,1.232,1.18,-1.207,1.232
1413.9930000000002,-241.2,-777.3,178.8,1.232,1.18,-1.207,1.232
1415.9850000000001,-241.2,-777.3,178.8,1.232,1.18,-1.207,1.232
1420.015,-241.2,-777.3,178.8,1.232,1.18,-1.207,1.232
1424.0710000000001,-241.2,-777.3,178.8,1.232,1.18,-1.207,1.232
1427.2050000000002,-241.2,-777.3,178.8,1.232,1.18,-1.207,1.232
1429.2910000000002,-241.2,-777.3,178.8,1.232,1.18,-1.207,1.232
1433.3899999999999,-241.2,-777.3,178.8,1.232,1.18,-1.207,1.197
1435.422,-241.2,-777.3,178.8,1.232,1.18,-1.207,1.197
1439.419,-241.2,-777.3,178.8,1.232,1.18,-1.207,1.197
1441.419,-241.2,-777.3,178.8,1.232,1.18,-1.207,1.197
1443.425,-241.2,-777.3,178.8,1.232,1.18,-1.207,1.197
1445.419,-241.2,-777.3,178.8,1.232,1.18,-1.207,1.233
1447.403,-241.3,-777.3,178.8,1.232,1.18,-1.207,1.233
1449.4009999999998,-241.3,-777.3,178.8,1.232,1.18,-1.207,1.233
1451.403,-241.3,-777.3,178.8,1.232,1.18,-1.207,1.233
1453.422,-241.3,-777.3,178.8,1.232,1.18,-1.207,1.233
1456.567,-241.3,-777.3,178.8,1.232,1.18,-1.207,1.233
1460.5600000000002,-241.3,-777.3,178.8,1.232,1.18,-1.207,1.162
1464.542,-241.3,-777.3,178.8,1.232,1.18,-1.207,1.162
1466.544,-241.3,-777.3,178.8,1.232,1.18,-1.207,1.162
1468.543,-241.3,-777.3,178.8,1.232,1.18,-1.207,1.162
1470.558,-241.3,-777.3,178.8,1.232,1.18,-1.207,1.268
1474.544,-241.3,-777.3,178.8,1.232,1.18,-1.207,1.268
1476.531,-241.3,-777.3,178.8,1.232,1.18,-1.207,1.268
1480.544,-241.3,-777.3,178.8,1.232,1.18,-1.207,1.268
1484.542,-241.3,-777.3,178.8,1.232,1.18,-1.207,1.162
1488.543,-241.3,-777.3,178.8,1.232,1.18,-1.207,1.162
1492.612,-241.3,-777.3,178.8,1.232,1.18,-1.207,1.162
1494.6680000000001,-241.3,-777.3,178.8,1.232,1.18,-1.207,1.162
1496.7189999999998,-241.3,-777.3,178.8,1.232,1.18,-1.207,1.233
1498.715,-241.2,-777.3,178.8,1.232,1.18,-1.207,1.233
1500.716,-241.2,-777.3,178.8,1.232,1.18,-1.207,1.233
1502.768,-241.2,-777.3,178.8,1.232,1.18,-1.207,1.233
1504.77,-241.2,-777.3,178.8,1.232,1.18,-1.207,1.233
1506.715,-241.2,-777.3,178.8,1.232,1.18,-1.207,1.233
1509.77,-241.2,-777.3,178.8,1.232,1.18,-1.207,1.233
1511.8039999999999,-241.2,-777.3,178.8,1.232,1.18,-1.207,1.268
1513.8020000000001,-241.2,-777.3,178.8,1.232,1.18,-1.207,1.268
1515.7830000000001,-241.2,-777.3,178.8,1.232,1.18,-1.207,1.268
1518.829,-241.2,-777.3,178.8,1.232,1.18,-1.207,1.268
1520.8429999999998,-241.2,-777.3,178.8,1.232,1.18,-1.207,1.268
1522.828,-241.2,-777.3,178.8,1.232,1.18,-1.207,1.268
1524.83,-241.2,-777.3,178.8,1.232,1.18,-1.207,1.268
1526.827,-241.2,-777.3,178.8,1.232,1.18,-1.207,1.268
1528.8139999999999,-241.2,-777.3,178.8,1.232,1.18,-1.207,1.268
1530.8090000000002,-241.2,-777.3,178.8,1.232,1.18,-1.207,1.268
1532.829,-241.2,-777.3,178.8,1.232,1.18,-1.207,1.268
1536.913,-241.2,-777.3,178.8,1.232,1.18,-1.207,1.268
1538.937,-241.2,-777.3,178.8,1.232,1.18,-1.207,1.267
1542.136,-241.3,-777.3,178.8,1.232,1.18,-1.207,1.267
1544.172,-241.3,-777.3,178.8,1.232,1.18,-1.207,1.267
1546.168,-241.3,-777.3,178.8,1.232,1.18,-1.207,1.267
1550.2800000000002,-241.3,-777.3,178.8,1.232,1.18,-1.207,1.267
1554.279,-241.3,-777.3,178.8,1.232,1.18,-1.207,1.091
1556.2769999999998,-241.3,-777.3,178.8,1.232,1.18,-1.207,1.091
1558.2849999999999,-241.3,-777.3,178.8,1.232,1.18,-1.207,1.091
1560.268,-241.3,-777.3,178.8,1.232,1.18,-1.207,1.091
1562.278,-241.3,-777.3,178.8,1.232,1.18,-1.207,1.091
1564.263,-241.3,-777.3,178.8,1.232,1.18,-1.207,1.267
1566.267,-241.3,-777.3,178.8,1.232,1.18,-1.207,1.267
1568.275,-241.3,-777.3,178.8,1.232,1.18,-1.207,1.267
1570.274,-241.3,-777.3,178.8,1.232,1.18,-1.207,1.267
1574.279,-241.3,-777.3,178.8,1.232,1.18,-1.207,1.267
1578.277,-241.3,-777.3,178.8,1.232,1.18,-1.207,1.232
1580.277,-241.3,-777.3,178.8,1.232,1.18,-1.207,1.232
1582.277,-241.3,-777.3,178.8,1.232,1.18,-1.207,1.232
1584.278,-241.3,-777.3,178.8,1.232,1.18,-1.207,1.232
1586.27,-241.3,-777.3,178.8,1.232,1.18,-1.207,1.232
1588.27,-241.3,-777.3,178.8,1.232,1.18,-1.207,1.232
1590.277,-241.3,-777.3,178.8,1.232,1.18,-1.207,1.232
1594.28,-241.3,-777.3,178.8,1.232,1.18,-1.207,1.197
1598.277,-241.3,-777.3,178.8,1.232,1.18,-1.207,1.197
1602.276,-241.3,-777.3,178.8,1.232,1.18,-1.207,1.197
1604.277,-241.3,-777.3,178.8,1.232,1.18,-1.207,1.197
1606.28,-241.3,-777.3,178.8,1.232,1.18,-1.207,1.232
1608.293,-241.3,-777.3,178.8,1.232,1.18,-1.207,1.232
1610.279,-241.3,-777.3,178.8,1.232,1.18,-1.207,1.232
1612.279,-241.3,-777.3,178.8,1.232,1.18,-1.207,1.232
1614.277,-241.3,-777.3,178.8,1.232,1.18,-1.207,1.232
1616.2669999999998,-241.3,-777.3,178.8,1.232,1.18,-1.207,1.232
1618.268,-241.3,-777.3,178.8,1.232,1.18,-1.207,1.302
1622.277,-241.3,-777.3,178.8,1.232,1.18,-1.207,1.302
1624.269,-241.3,-777.3,178.8,1.232,1.18,-1.207,1.302
1626.288,-241.3,-777.3,178.8,1.232,1.18,-1.207,1.302
1628.2620000000002,-241.3,-777.3,178.8,1.232,1.18,-1.207,1.302
1630.277,-241.3,-777.3,178.8,1.232,1.18,-1.207,1.302
1632.263,-241.3,-777.3,178.8,1.232,1.18,-1.207,1.197
1634.282,-241.3,-777.3,178.8,1.232,1.18,-1.207,1.197
1638.28,-241.3,-777.3,178.8,1.232,1.18,-1.207,1.197
1640.265,-241.3,-777.3,178.8,1.232,1.18,-1.207,1.197
1644.2779999999998,-241.3,-777.3,178.8,1.232,1.18,-1.207,1.197
1648.276,-241.3,-777.3,178.8,1.232,1.18,-1.207,1.127
1652.269,-241.3,-777.3,178.8,1.232,1.18,-1.207,1.127
1654.259,-241.3,-777.3,178.8,1.232,1.18,-1.207,1.127
1656.296,-241.3,-777.3,178.8,1.232,1.18,-1.207,1.127
1658.264,-241.3,-777.3,178.8,1.232,1.18,-1.207,1.198
1660.277,-241.3,-777.3,178.8,1.232,1.18,-1.207,1.198
1662.264,-241.3,-777.3,178.8,1.232,1.18,-1.207,1.198
1664.265,-241.3,-777.3,178.8,1.232,1.18,-1.207,1.198
1666.28,-241.3,-777.3,178.8,1.232,1.18,-1.207,1.198
1670.277,-241.3,-777.3,178.8,1.232,1.18,-1.207,1.198
1674.277,-241.3,-777.3,178.8,1.232,1.18,-1.207,1.232
1676.279,-241.3,-777.3,178.8,1.232,1.18,-1.207,1.232
1678.269,-241.3,-777.3,178.8,1.232,1.18,-1.207,1.232
1680.278,-241.3,-777.3,178.8,1.232,1.18,-1.207,1.232
1682.277,-241.3,-777.3,178.8,1.232,1.18,-1.207,1.232
1684.28,-241.3,-777.3,178.8,1.232,1.18,-1.207,1.232
1686.264,-241.3,-777.3,178.8,1.232,1.18,-1.207,1.162
1688.277,-241.3,-777.3,178.8,1.232,1.18,-1.207,1.162
1690.2749999999999,-241.3,-777.3,178.8,1.232,1.18,-1.207,1.162
1694.269,-241.3,-777.3,178.8,1.232,1.18,-1.207,1.162
1698.298,-241.3,-777.3,178.8,1.232,1.18,-1.207,1.267
1700.41,-241.3,-777.3,178.8,1.232,1.18,-1.207,1.267
1702.437,-241.3,-777.5,178.8,1.232,1.18,-1.207,1.267
1704.442,-241.3,-777.5,179.0,1.232,1.18,-1.207,1.267
1706.44,-241.3,-777.5,179.0,1.232,1.18,-1.207,1.267
1708.44,-241.3,-777.5,179.0,1.232,1.179,-1.207,1.267
1712.439,-241.3,-777.5,179.0,1.232,1.179,-1.207,1.303
1714.44,-241.3,-777.5,179.0,1.232,1.179,-1.207,1.303
1716.429,-241.3,-777.6,179.1,1.232,1.179,-1.207,1.303
1718.437,-241.3,-777.6,179.1,1.231,1.179,-1.207,1.303
1720.428,-241.3,-777.6,179.1,1.231,1.179,-1.207,1.303
1724.44,-241.3,-777.6,179.1,1.231,1.179,-1.207,1.198
1728.44,-241.3,-777.7,179.1,1.231,1.179,-1.207,1.198
1730.4409999999998,-241.3,-777.7,179.7,1.231,1.179,-1.207,1.198
1732.464,-241.3,-777.7,179.7,1.231,1.179,-1.207,1.198
1736.44,-241.3,-777.7,179.7,1.231,1.179,-1.207,1.198
1738.428,-241.3,-777.7,179.7,1.231,1.179,-1.207,1.127
1740.429,-241.3,-777.7,179.7,1.231,1.179,-1.207,1.127
1744.508,-241.3,-777.7,180.0,1.231,1.179,-1.207,1.127
1747.732,-241.3,-777.7,180.0,1.231,1.179,-1.207,1.127
1749.759,-241.3,-777.7,180.0,1.231,1.179,-1.208,1.127
1751.748,-241.3,-777.7,180.0,1.231,1.179,-1.208,1.162
1755.749,-241.3,-777.7,180.0,1.231,1.179,-1.208,1.162
1757.771,-241.3,-777.7,180.3,1.231,1.179,-1.208,1.162
1761.762,-241.3,-777.7,180.3,1.231,1.178,-1.208,1.162
1763.813,-241.3,-777.7,180.3,1.231,1.178,-1.208,1.162
1765.911,-241.3,-777.7,180.3,1.231,1.178,-1.208,1.162
1767.86,-241.3,-777.7,180.3,1.231,1.178,-1.208,1.162
1769.863,-241.3,-777.6,180.3,1.231,1.178,-1.208,1.162
1771.863,-241.3,-777.6,180.4,1.231,1.178,-1.208,1.162
1773.847,-241.3,-777.6,180.4,1.23,1.178,-1.208,1.162
1776.912,-241.3,-777.6,180.4,1.23,1.178,-1.208,1.162
1778.941,-241.3,-777.6,180.4,1.23,1.178,-1.208,1.162
1782.035,-241.3,-777.6,180.4,1.23,1.178,-1.208,1.056
1784.0510000000002,-241.3,-777.6,180.4,1.23,1.178,-1.208,1.056
1788.066,-241.3,-777.6,180.7,1.23,1.178,-1.208,1.056
1792.066,-241.3,-777.6,180.7,1.23,1.178,-1.208,1.056
1794.066,-241.3,-777.6,180.7,1.23,1.178,-1.208,1.127
1796.0620000000001,-241.3,-777.6,180.7,1.23,1.178,-1.208,1.127
1798.099,-241.3,-777.6,180.7,1.23,1.178,-1.208,1.127
1800.1180000000002,-241.3,-777.6,181.0,1.23,1.178,-1.208,1.127
1802.128,-241.3,-777.6,181.0,1.23,1.178,-1.208,1.127
1804.128,-241.3,-777.6,181.0,1.23,1.178,-1.208,1.127
1806.128,-241.3,-777.6,181.0,1.23,1.178,-1.208,1.127
1808.1119999999999,-241.3,-777.6,181.0,1.23,1.178,-1.208,1.091
1810.139,-241.3,-777.6,181.0,1.23,1.178,-1.208,1.091
1814.196,-241.3,-777.6,181.1,1.23,1.178,-1.208,1.091
1816.3069999999998,-241.3,-777.6,181.1,1.23,1.178,-1.208,1.091
1820.43,-241.3,-777.6,181.1,1.23,1.178,-1.208,1.091
1822.53,-241.3,-777.6,181.1,1.23,1.178,-1.208,1.021
1824.56,-241.3,-777.6,181.1,1.23,1.178,-1.208,1.021
1826.571,-241.3,-777.6,181.1,1.23,1.178,-1.208,1.021
1828.559,-241.3,-777.6,181.2,1.23,1.178,-1.208,1.021
1830.548,-241.3,-777.6,181.2,1.23,1.178,-1.208,1.021
1832.55,-241.3,-777.6,181.2,1.23,1.178,-1.208,1.021
1834.556,-241.3,-777.6,181.2,1.23,1.178,-1.208,1.056
1836.547,-241.3,-777.6,181.2,1.23,1.178,-1.208,1.056
1840.547,-241.3,-777.6,181.3,1.23,1.178,-1.208,1.056
1842.559,-241.3,-777.6,181.3,1.23,1.178,-1.208,1.056
1846.547,-241.3,-777.6,181.3,1.23,1.178,-1.208,1.056
1848.56,-241.3,-777.6,181.3,1.23,1.178,-1.208,1.056
1850.561,-241.3,-777.6,181.3,1.23,1.178,-1.208,1.056
1854.545,-241.3,-777.6,181.4,1.23,1.178,-1.208,1.056
1856.547,-241.3,-777.6,181.4,1.23,1.178,-1.208,1.056
1858.547,-241.3,-777.6,181.4,1.23,1.177,-1.208,1.056
1860.5430000000001,-241.3,-777.6,181.4,1.23,1.177,-1.208,1.056
1862.558,-241.3,-777.6,181.4,1.23,1.177,-1.208,1.091
1864.556,-241.3,-777.6,181.4,1.23,1.177,-1.208,1.091
1866.547,-241.3,-777.6,181.4,1.23,1.177,-1.208,1.091
1868.5430000000001,-241.3,-777.6,181.4,1.23,1.177,-1.208,1.091
1872.56,-241.3,-777.6,181.4,1.229,1.177,-1.208,1.091
1874.5590000000002,-241.3,-777.6,181.4,1.229,1.177,-1.209,1.091
1876.547,-241.3,-777.6,181.4,1.229,1.177,-1.209,1.127
1878.547,-241.3,-777.6,181.4,1.229,1.177,-1.209,1.127
1880.546,-241.3,-777.6,181.4,1.229,1.177,-1.209,1.127
1882.5559999999998,-241.3,-777.6,181.5,1.229,1.177,-1.209,1.127
1884.5559999999998,-241.3,-777.6,181.5,1.229,1.177,-1.209,1.127
1886.547,-241.3,-777.6,181.5,1.229,1.177,-1.209,1.127
1890.5590000000002,-241.3,-777.6,181.5,1.229,1.177,-1.209,1.056
1894.5590000000002,-241.3,-777.6,181.5,1.229,1.177,-1.209,1.056
1896.5590000000002,-241.3,-777.6,181.5,1.229,1.177,-1.209,1.056
1898.56,-241.3,-777.6,181.5,1.229,1.177,-1.209,1.056
1900.5639999999999,-241.3,-777.6,181.5,1.229,1.177,-1.209,1.056
1902.563,-241.3,-777.6,181.5,1.229,1.177,-1.209,1.056
1904.5639999999999,-241.3,-777.6,181.5,1.229,1.177,-1.209,1.056
1906.559,-241.3,-777.6,181.5,1.229,1.177,-1.209,1.056
1910.5520000000001,-241.3,-777.6,181.5,1.229,1.177,-1.209,1.056
1914.6270000000002,-241.3,-777.6,181.5,1.229,1.177,-1.209,1.056
1918.753,-241.3,-777.6,181.5,1.229,1.177,-1.209,1.056
